title|title(eng)|year|img|score(bl)|score(user)|type|theme|mechanism|bggcode|minplayer|maxplayer|time|mintime|maxtime|age|difficulty
고질라: 스톰프!|Godzilla: Stomp!|2011|https://boardlife.co.kr/wys2/swf_upload/2022/07/16/1657902699342738.jpg|0.000|0.00|가족|블러핑,카드 게임|동시 동작 선택,트릭 테이킹|88960|2|5|30|30|30|14|1.1333
황소개구리 골드필드|Bullfrog Goldfield|2011|https://boardlife.co.kr/data/boardgame_strategy/2013/06/06/1370463497-608824.jpg|0.000|0.00|전략|경제,기차|액션 포인트,지역 과반수/영향력,경매/입찰,상품 투기,네트워크 및 경로 구축,행운을 빕니다,주식 보유,팀 기반 게임,가변적 단계 순서|88559|2|5|240|120|240|16|3.5217
당근 수확하기|Karottenklau|2004|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484286958-50920.gif|0.000|0.00|어린이|동물,어린이 게임,농사|협동 게임,주사위 굴리기|11195|1|6|5|5|5|4|1
칸시퀜셜|Consequential|2013|https://boardlife.co.kr/data/boardgame_strategy/2015/05/27/1432705840-436774.png|0.000|0.00|전쟁|모험,판타지||129234|1|5|60|60|60|12|4
위자 보드|Ouija Oracle Card Game|1890|https://boardlife.co.kr/data/boardgame_strategy/2017/01/24/1485237414-972935.gif|0.000|0.00|전쟁|카드 게임||14152|3|6|30|30|30|12|0
해적과 보물섬|Glücks-Piraten|2008|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484286260-914249.gif|0.000|0.00|어린이|어린이 게임,해적|주사위 굴리기,롤 / 스핀 및 이동|42006|2|4|10|10|10|4|1
살금살금 쥐돌이|Mucks Mäuschen Still|2009|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484290468-790193.gif|0.000|0.00|전쟁|액션 / 손재주,어린이 게임,주사위|주사위 굴리기|59310|2|4|15|15|15|5|1
프린세스 브라이드 : 폭풍의 성|The Princess Bride: Storming the Castle|2008|https://boardlife.co.kr/wys2/swf_upload/2022/09/18/1663437653988181.jpg|0.000|0.00|가족|영화 / TV / 라디오 테마||35524|2|4|30|30|30|8|1.3448
마법 요정|Princess Magic Fairy|2011|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484286502-889559.gif|0.000|0.00|어린이|어린이 게임,판타지,기억력|협동 게임,선 그리기|91513|2|4|10|10|10|4|1
VOC! 네덜란드 동인도 회사 설립|VOC! Founding the Dutch East Indies Company|2002|https://boardlife.co.kr/wys2/swf_upload/2022/05/05/1651679914918716.jpg|0.000|0.00|전략|해상,협상|선 그리기,수령과 배달|4323|3|5|90|90|90|10|2.5926
컨퀘스트 택틱스|Conquest Tactics|2011|https://boardlife.co.kr/wys2/swf_upload/2022/05/27/1653582978793624.jpg|0.000|0.00|커스터마이징|카드 게임,판타지,전쟁 게임|액션 포인트,핸드 관리|94633|2|2|60|60|60|13|2.7143
알록달록 주차장|Flinke Flitzer|2000|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484286741-363132.gif|0.000|0.00|어린이|어린이 게임,주사위|롤 / 스핀 및 이동,세트 컬렉션|3631|2|4|10|10|10|4|1
자라헴라|The Settlers of Zarahemla|2003|https://boardlife.co.kr/wys2/swf_upload/2022/07/11/1657476979841325.jpg|0.000|0.00|가족|고대,문명,종교|주사위 굴리기,모듈형 게임판,세트 컬렉션,거래|6778|2|4|90|90|90|12|2.54
스트라테고 레전드|Stratego Legends|1999|https://boardlife.co.kr/wys2/swf_upload/2022/09/02/166205105534231.png|0.000|0.00|커스터마이징|추상 전략,블러핑,수집형 게임,추리,판타지,기억력|기억,모듈형 게임판,가위 바위 보,비밀 유닛 배치,가변적 플레이어 능력|484|2|8|60|60|60|8|2.2642
키 웨스트|Key West|2010|https://boardlife.co.kr/wys2/swf_upload/2022/03/15/1647346992449138.jpg|0.000|0.00|가족|모험,경제|액션 포인트,경매/입찰|82976|3|5|60|60|60|12|2.5556
오리노코강의 모험|Gold am Orinoko|2013|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484294775-153909.gif|0.000|0.00|어린이|어린이 게임|주사위 굴리기|137480|2|4|20|20|20|7|1.3333
툴루 워즈|Cthulhu Wars|2013|https://boardlife.co.kr/data/boardgame_strategy/2013/06/23/1371913318-380435.jpg|0.000|0.00|전략|판타지,전투,공포,미니어처|액션 포인트,지역 과반수/영향력,영역 이동,주사위 굴리기,가변적 플레이어 능력|139976|2|4|120|90|120|14|3.1423
몬도 사피엔스|Mondo Sapiens|2012|https://boardlife.co.kr/data/boardgame_strategy/2013/06/20/1371665169-261569.jpg|0.000|0.00|전쟁|퍼즐,실시간|패턴 구축,타일 ​​배치|118293|1|4|30|20|30|8|2
에이지 오브 갓|Age of Gods|2004|https://boardlife.co.kr/wys2/swf_upload/2022/05/04/1651592575339918.jpg|0.000|0.00|전략|블러핑,판타지,신화|주사위 굴리기,가변적 플레이어 능력|13071|3|6|90|90|90|12|2.3049
리틀 마법사|Kleine Magier|2009|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484294031-981267.gif|0.000|0.00|전쟁|동물,어린이 게임,판타지,기억력|기억,롤 / 스핀 및 이동|60342|2|4|15|15|15|4|1.4
바론|Baron|2006|https://boardlife.co.kr/data/boardgame_strategy/2013/06/20/1371660629-224290.jpg|0.000|0.00|전략|중세,영토 건설|모듈형 게임판,타일 ​​배치|22085|2|5|60|60|60|10|2.1905
러시 앤 크러시|Rush n' Crush|2009|https://boardlife.co.kr/data/boardgame_strategy/2013/06/20/1371734315-844296.jpg|0.000|0.00|테마|레이싱,SF|주사위 굴리기,모듈형 게임판,가변적 플레이어 능력|46782|3|6|60|60|60|12|2.2115
플립타운|Fliptown|2023|https://boardlife.co.kr/wys2/swf_upload/2022/05/30/1653922746287527.jpg|0.000|0.00|전쟁|미국 서부,출력 가능 게임|게임 종료 보너스,종이와 연필,1인용 게임,기술 트리 / 기술 트랙,트랙 이동|352418|1|4|30|30|30|14|2.3333
아노 1701: 보드게임|Anno 1701: Das Brettspiel|2007|https://boardlife.co.kr/wys2/swf_upload/2022/04/04/1649002402578050.jpg|0.000|0.00|전략|이성의 시대,문명,탐험,비디오 게임 테마|주사위 굴리기,거래|31897|3|4|120|60|120|10|2.2903
공허의 제국들|Empires of the Void|2012|https://boardlife.co.kr/data/boardgame_strategy/2013/06/23/1371995456-917569.jpg|0.000|0.00|전략|SF,우주 탐험|액션 포인트,주사위 굴리기,세트 컬렉션,거래|98347|2|4|120|120|120|12|2.918
해적들의 징검다리|Ahoy Treasures!|2006|https://boardlife.co.kr/wys2/swf_upload/2022/08/24/166127664866987.jpg|0.000|0.00|어린이|어린이 게임,주사위,해적|롤 / 스핀 및 이동|23657|2|4|20|20|20|5|1.1
아노 1701: 카드게임|Anno 1701: Das Kartenspiel|2007|https://boardlife.co.kr/wys2/swf_upload/2022/01/29/1643462948239269.jpg|0.000|0.00|전략|이성의 시대,카드 게임,도시 건설,탐험|주사위 굴리기,모듈형 게임판,거래|27802|2|2|60|60|60|10|2.2
댄싱 에그|Dancing Eggs|2003|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484292748-673895.gif|0.000|0.00|파티|액션 / 손재주,어린이 게임,주사위,유머,파티 게임|주사위 굴리기|8924|2|4|10|10|10|5|1.0485
사전트 미니어처 게임 : 레드 데블|Sergeants Miniatures Game: Red Devils|2013|https://boardlife.co.kr/data/boardgame_strategy/2013/06/27/1372338511-594822.jpg|0.000|0.00|전쟁|미니어처,전쟁 게임,2차 세계 대전|캠페인/배틀 카드 주도,모듈형 게임판|136606|2|6|0|0|0|10|3.25
숫자 세는 똑똑한 곰|Schlaubär lernt zählen|2007|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484295366-765493.gif|0.000|0.00|어린이|어린이 게임,주사위,수학,기억력,숫자|주사위 굴리기,기억|39400|2|5|15|15|15|0|2
황소와 나귀|Ochs & Esel|2008|https://boardlife.co.kr/wys2/swf_upload/2022/07/02/165669479549430.jpg|0.000|0.00|파티|카드 게임|사다리타기|37777|3|12|20|20|20|8|1.3333
카탄 히스토리: 아메리카의 개척자 - 철길로 가는 길|Catan Histories: Settlers of America – Trails to Rails|2010|https://boardlife.co.kr/wys2/swf_upload/2022/07/16/165796620921904.png|0.000|0.00|전략|문명,탐험,협상,기차|주사위 굴리기,핸드 관리,네트워크 및 경로 구축,거래|67239|3|4|120|120|120|12|2.6713
택배를 배달해 볼까요?|Die Post ist da|2015|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484295739-609064.gif|0.000|0.00|어린이|동물,어린이 게임,교육,운송||183347|1|4|5|5|5|2|1
터닝 포인트 : 스탈린|Turning Point: Stalingrad|1989|https://boardlife.co.kr/data/boardgame_strategy/2013/08/09/1376050646-861692.jpg|0.000|0.00|전쟁|전쟁 게임,2차 세계 대전|지역 내 충돌|759|1|2|1800|120|1800|10|3.3091
페어리테일 게임 : 배틀로얄|Fairytale Games: The Battle Royale|2014|https://boardlife.co.kr/data/boardgame_strategy/2015/05/26/1432619336-492557.png|0.000|0.00|테마|모험,블러핑,카드 게임,탐험,판타지,전투,협상|캠페인/배틀 카드 주도,협동 게임,주사위 굴리기,핸드 관리,오픈 드래프팅,플레이어 탈락,팀 기반 게임|141636|1|10|30|30|30|13|3.6
나이트폴: 이스턴 스카이|Nightfall: Eastern Skies|2013|https://boardlife.co.kr/wys2/swf_upload/2022/07/30/1659109610241988.png|0.000|0.00|전쟁|블러핑,카드 게임|핸드 관리,오픈 드래프팅,가변적 플레이어 능력|143680|2|5|45|45|45|12|2.6667
스칼|Skåål|2004|https://boardlife.co.kr/data/boardgame_strategy/2013/06/07/1370530995-302234.jpg|0.000|0.00|전략|탐험,판타지,유머||13513|3|6|60|60|60|10|1.875
에스터로이드|Asteroyds|2010|https://boardlife.co.kr/data/boardgame_strategy/2013/06/07/1370531264-883932.jpg|0.000|0.00|가족|실시간,SF,우주 탐험|작업 대기열,주사위 굴리기,구획 이동,모듈형 게임판,플레이어 탈락,프로그래밍된 움직임,경주,세트 컬렉션,동시 동작 선택,팀 기반 게임,가변적 플레이어 능력|65200|2|6|30|30|30|10|2.1519
엠파이어 익스프레스|Empire Express|2012|https://boardlife.co.kr/wys2/swf_upload/2022/07/15/1657826596418483.jpg|0.000|0.00|가족|경제,기차,운송|크레용 레일 시스템,육각형 구획,네트워크 및 경로 구축,수령과 배달|119804|2|4|90|90|90|10|2
과수원 까마귀 카드게임|Orchard: The Card Game|2009|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484283542-107911.gif|0.000|0.00|어린이|카드 게임,어린이 게임,교육|협동 게임,세트 컬렉션|41305|1|6|0|0|0|3|1
큐빅스|Qubix|2011|https://boardlife.co.kr/wys2/swf_upload/2022/08/15/1660507722448881.jpg|0.000|0.00|추상|추상 전략|패턴 구축,타일 ​​배치|35247|2|5|20|20|20|8|2
비버 건축회사|Biberbau & Co.|2013|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484283939-998414.gif|0.000|0.00|전쟁|동물,카드 게임,어린이 게임|행운을 빕니다|150179|2|4|10|10|10|4|0
산타 페 레일|Santa Fe Rails|2001|https://boardlife.co.kr/wys2/swf_upload/2022/07/06/165704334866560.jpg|0.000|0.00|전략|기차|네트워크 및 경로 구축,오픈 드래프팅,동시 동작 선택|3348|2|5|60|60|60|12|2.51
숨어라, 아기 염소|Geißlein versteck dich!|2003|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484288742-671125.gif|0.000|0.00|어린이|동물,어린이 게임,기억력,신화,숫자|기억|16474|2|4|15|15|15|4|1
고슴도치 풍선 레이스|Peng!|2014|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484287298-686232.gif|0.000|0.00|어린이|어린이 게임,레이싱||165999|2|4|15|15|15|5|1.5
포에버 영 - 뱀파이어 게임|Forever Young: A Vampire Game|2010|https://boardlife.co.kr/wys2/swf_upload/2022/07/04/1656866819894032.jpg|0.000|0.00|테마|추리,전투,공포|주사위 굴리기,핸드 관리,비밀 유닛 배치|72376|2|6|60|60|60|13|3
프린스 오브 더 드래곤 쓰론|Princes of the Dragon Throne|2014|https://boardlife.co.kr/wys2/swf_upload/2022/08/28/1661621732434199.jpg|0.000|0.00|테마|카드 게임,판타지|지역 과반수/영향력,핸드 관리,근로자 배치|92046|2|4|120|120|120|14|3
버피 뱀파이어 슬레이어: 더 게임|Buffy the Vampire Slayer: The Game|2000|https://boardlife.co.kr/wys2/swf_upload/2022/07/04/1656867216125675.jpg|0.000|0.00|테마|공포,영화 / TV / 라디오 테마|역할 놀이,롤 / 스핀 및 이동,팀 기반 게임,가변적 플레이어 능력|805|2|5|90|90|90|12|2.0065
유니콘 구름 레이싱|Unicorn Glitterluck: Cloud Crystals|2014|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484288905-395808.gif|0.000|6.00|어린이|어린이 게임|주사위 굴리기,롤 / 스핀 및 이동|159566|2|4|10|10|10|3|1.0455
저스티안|Justinian|2006|https://boardlife.co.kr/wys2/swf_upload/2022/07/31/1659209788357973.jpg|0.000|0.00|전략|추상 전략,고대,정치|베팅 및 블러핑|22938|2|4|45|45|45|10|2.1644
조랑말 트로피|Pony Pokal|2011|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484285110-161723.gif|0.000|0.00|전쟁|어린이 게임,기억력|기억,패턴 인식|104807|2|4|15|15|15|4|1
숫자 공룡|Number Dinosaur|2011|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484284906-942296.gif|0.000|0.00|어린이|어린이 게임,교육,숫자||104813|1|4|10|10|10|3|0
연합 사령관 : 클링온 보더|Federation Commander: Klingon Border|2005|https://boardlife.co.kr/wys2/swf_upload/2022/08/30/1661859364466731.jpg|0.000|0.00|전쟁|영화 / TV / 라디오 테마,SF,전쟁 게임|액션 포인트,주사위 굴리기,육각형 구획,시나리오 / 미션 / 캠페인 게임,시뮬레이션,동시 동작 선택|19854|2|8|60|60|60|12|3.3846
숲 속으로 음악 여행을 떠나봐요|Ding Dong Forest|2012|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484283040-330306.gif|0.000|0.00|어린이|동물,어린이 게임,음악||157468|1|3|5|5|5|2|1
카마수트라|Kamasutra|2017|https://boardlife.co.kr/wys2/swf_upload/2022/08/16/16605844562239.jpg|0.000|0.00|파티|액션 / 손재주,성인,파티 게임|﻿연기|217270|5|17|20|5|20|16|2.4545
썬더스톤: 스타터 세트|Thunderstone: Starter Set|2013|https://boardlife.co.kr/wys2/swf_upload/2022/07/10/1657442568235882.jpg|0.000|0.00|전략|카드 게임,판타지|핸드 관리,오픈 드래프팅|140951|2|5|45|45|45|12|2.3125
인디언 소년|Kleiner Fuchs ganz groß|2012|https://boardlife.co.kr/wys2/swf_upload/2022/07/16/1657901945936710.jpg|0.000|0.00|전쟁|어린이 게임,기억력|기억,롤 / 스핀 및 이동|132550|2|4|20|20|20|3|1
망아지 장애물 경주|Hoppa Galoppa|2012|https://boardlife.co.kr/wys2/swf_upload/2022/07/23/1658509789362818.jpg|0.000|0.00|전쟁|동물,어린이 게임||131484|2|4|10|10|10|4|1
플래시 듀얼 (2판)|Flash Duel: Second Edition|2011|https://boardlife.co.kr/wys2/swf_upload/2022/06/01/1654016979672533.jpg|0.000|0.00|전략|카드 게임,판타지,전투|핸드 관리,팀 기반 게임,가변적 플레이어 능력|107190|1|5|15|5|15|0|1.6207
리틀 정원사|My Very First Games: Little Garden|2015|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484295646-320063.gif|0.000|0.00|어린이|어린이 게임|협동 게임,주사위 굴리기|183346|1|3|15|15|0|2|1
토끼 달리기 경주|Rabbit Rally|2016|https://boardlife.co.kr/wys2/swf_upload/2022/04/30/1651247422428387.jpg|0.000|0.00|어린이|동물,어린이 게임|주사위 굴리기,이동 템플릿,지점 이동|194028|2|4|15|15|15|4|1.3333
용맹한 기사|Brandon the Brave|2013|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484289120-493470.gif|0.000|8.00|어린이|어린이 게임,판타지|타일 ​​배치|148767|1|4|10|10|10|5|1.0588
하트 오브 아프리카|Heart of Africa|2004|https://boardlife.co.kr/wys2/swf_upload/2022/03/22/1647887390849788.jpg|0.000|0.00|전략|경제|지역 과반수/영향력,영역 이동,턴 오더: 경매|10869|2|5|60|60|60|10|2.8261
스니지|Sneeze|2005|https://boardlife.co.kr/data/boardgame_strategy/2013/06/26/1372172465-723223.jpg|0.000|0.00|어린이|추상 전략,카드 게임,파티 게임|핸드 관리,패턴 구축|20836|2|6|20|20|20|6|1.1111
킵잇 스태디|Zitternix|2000|https://boardlife.co.kr/wys2/swf_upload/2022/07/16/1657902898873700.jpg|0.000|0.00|어린이|액션 / 손재주,어린이 게임|주사위 굴리기,물리적 제거|9149|2|4|10|10|10|6|1.027
양말 짝 맞추기 카드게임|Lucky Sock Dip: The Card Game|2009|https://boardlife.co.kr/data/boardgame_strategy/2017/01/13/1484284213-376487.gif|0.000|0.00|어린이|카드 게임,어린이 게임|패턴 인식,세트 컬렉션|40774|2|6|10|10|10|4|1
큐|Kolejka|2011|https://boardlife.co.kr/wys2/swf_upload/2022/08/15/1660507191143769.jpg|0.000|0.00|가족|경제,교육,정치|핸드 관리,기억,세트 컬렉션,치고받기,근로자 배치|85325|2|5|60|60|60|12|2.0415
코르누코피아|Cornucopia|2010|https://boardlife.co.kr/wys2/swf_upload/2022/07/03/1656784558199234.jpg|0.000|0.00|가족|농사|베팅 및 블러핑,행운을 빕니다,세트 컬렉션|62343|2|5|60|45|60|8|1.4444
광란의 철도|Höchste Eisenbahn|2012|https://boardlife.co.kr/data/boardgame_strategy/2013/06/13/1371128940-733740.jpg|0.000|0.00|전쟁|카드 게임,어린이 게임,기차|패턴 구축|131448|2|6|10|10|10|5|1
네덜란드 황금 시대|The Dutch Golden Age|2008|https://boardlife.co.kr/wys2/swf_upload/2022/05/04/1651592700947676.jpg|0.000|0.00|전략|경제,창과 총,영토 건설|지역 과반수/영향력,영역 이동,경매/입찰,주사위 굴리기,경주,랜덤 생산,자원 소모 이동,롤 / 스핀 및 이동,세트 컬렉션,트랙 이동|35289|3|4|60|60|60|10|2.5
에일리언 업라이징|Alien Uprising|2014|https://boardlife.co.kr/data/boardgame_strategy/2014/10/18/1413559420-414145.png|0.000|0.00|테마|주사위,SF|협동 게임,주사위 굴리기,지점 이동,가변적 플레이어 능력|72204|3|5|90|90|90|14|3.1852
"워킹 데드 ""뒤돌아 보지 마"" 주사위 게임"|"The Walking Dead ""Don't Look Back"" Dice Game"|2014|https://boardlife.co.kr/data/boardgame_strategy/2014/10/18/1413559951-653578.png|0.000|0.00|테마|주사위,영화 / TV / 라디오 테마,좀비|영역 이동,주사위 굴리기,플레이어 탈락,행운을 빕니다,가변적 플레이어 능력|155464|1|4|30|30|30|0|1.6
탑 디스! 피자 알까기 게임|Top This! A Pizza Flicking Game|2014|https://boardlife.co.kr/data/boardgame_strategy/2014/10/18/1413560230-909764.png|0.000|0.00|가족|액션 / 손재주,파티 게임|지역 과반수/영향력,패턴 구축,지점 이동|124647|2|5|30|30|30|6|1.1
